id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation,Year
231,1,ALLOC00230,Buy,SECID0030,Property Direct,Granite Business Center,TKR030,CUSIP00030,ISIN000030,2023-05-14,2023-05-16,6575.4,334.58,0.9232,2199997.33,232.37,2200162.51,6575.4,2199997.33,232.37,67.19,2200162.51,Beacon Property Trust,BNY Mellon,Core,Core,Commercial,Goldman Sachs,Custom,False,2023
232,1,ALLOC00231,Cover,SECID0031,Mortgage Bond,Granite Business Center,TKR031,CUSIP00031,ISIN000031,2025-04-28,2025-04-30,1309.98,388.18,0.9523,508508.04,158.81,508585.53,1309.98,508508.04,158.81,81.32,508585.53,Cedar Income Partners,State Street,Value Add,Core,Commercial,JPMorgan,Equal Weight,True,2025
233,1,ALLOC00232,Short,SECID0032,Real Estate Debt,Skyline Tower,TKR032,CUSIP00032,ISIN000032,2024-08-14,2024-08-15,11492.86,91.6,0.9412,1052745.98,312.64,1052868.78,11492.86,1052745.98,312.64,189.84,1052868.78,Alpha Real Estate Fund,BNY Mellon,Core Plus,Value Add,Industrial,Citi,Pro-Rata,True,2024
234,1,ALLOC00233,Sell,SECID0033,Property Direct,Cedar Heights Residences,TKR033,CUSIP00033,ISIN000033,2025-04-12,2025-04-15,4048.95,86.93,1.0071,351975.22,429.86,352355.36,4048.95,351975.22,429.86,49.72,352355.36,Delta Urban Holdings,State Street,Opportunistic,Core Plus,Residential,Goldman Sachs,Equal Weight,True,2025
235,1,ALLOC00234,Buy,SECID0034,Property Direct,Harbor Plaza,TKR034,CUSIP00034,ISIN000034,2025-07-26,2025-07-28,941.47,148.71,0.9048,140006.0,315.78,140182.61,941.47,140006.0,315.78,139.17,140182.61,Delta Urban Holdings,Northern Trust,Core,Opportunistic,Industrial,Goldman Sachs,Pro-Rata,True,2025
236,1,ALLOC00235,Cover,SECID0035,Real Estate Debt,Riverside Logistics Park,TKR035,CUSIP00035,ISIN000035,2025-12-23,2025-12-26,8366.06,17.22,1.0661,144063.55,302.44,144331.38,8366.06,144063.55,302.44,34.61,144331.38,Cedar Income Partners,BNY Mellon,Core Plus,Value Add,Industrial,Barclays,Pro-Rata,True,2025
237,1,ALLOC00236,Short,SECID0036,Real Estate Debt,Granite Business Center,TKR036,CUSIP00036,ISIN000036,2024-11-19,2024-11-21,7593.96,220.47,0.9445,1674240.36,203.17,1674384.21,7593.96,1674240.36,203.17,59.32,1674384.21,Alpha Real Estate Fund,BNY Mellon,Core,Value Add,Residential,Barclays,Pro-Rata,True,2024
238,1,ALLOC00237,Buy,SECID0037,REIT Equity,Maple Grove Apartments,TKR037,CUSIP00037,ISIN000037,2024-04-15,2024-04-17,9588.45,63.38,0.9621,607715.96,71.89,607660.02,9588.45,607715.96,71.89,127.83,607660.02,Beacon Property Trust,BNY Mellon,Opportunistic,Core Plus,Commercial,Barclays,Equal Weight,False,2024
239,1,ALLOC00238,Sell,SECID0038,REIT Equity,Cedar Heights Residences,TKR038,CUSIP00038,ISIN000038,2025-12-27,2025-12-30,15235.57,38.88,0.9987,592358.96,205.93,592415.49,15235.57,592358.96,205.93,149.4,592415.49,Evergreen REIT Fund,Northern Trust,Core,Core Plus,Industrial,Morgan Stanley,Equal Weight,False,2025
240,1,ALLOC00239,Buy,SECID0039,REIT Equity,Granite Business Center,TKR039,CUSIP00039,ISIN000039,2025-08-11,2025-08-14,4791.21,236.07,0.9966,1131060.94,277.4,1131189.1,4791.21,1131060.94,277.4,149.24,1131189.1,Alpha Real Estate Fund,BNY Mellon,Opportunistic,Core Plus,Commercial,Citi,Equal Weight,True,2025
241,1,ALLOC00240,Cover,SECID0040,Mortgage Bond,Skyline Tower,TKR040,CUSIP00040,ISIN000040,2023-04-15,2023-04-16,877.33,217.85,0.9341,191126.34,401.58,191427.92,877.33,191126.34,401.58,100.0,191427.92,Cedar Income Partners,State Street,Core,Value Add,Industrial,Citi,Custom,False,2023
242,1,ALLOC00241,Short,SECID0041,Mortgage Bond,Lakeside Retail Center,TKR041,CUSIP00041,ISIN000041,2025-11-06,2025-11-07,5874.92,345.66,1.0606,2030724.85,476.0,2031123.46,5874.92,2030724.85,476.0,77.39,2031123.46,Beacon Property Trust,BNY Mellon,Opportunistic,Opportunistic,Mixed Use,Goldman Sachs,Custom,False,2025
243,1,ALLOC00242,Cover,SECID0042,Property Direct,Harbor Plaza,TKR042,CUSIP00042,ISIN000042,2023-03-16,2023-03-17,19866.88,12.75,1.0403,253302.72,99.63,253379.05,19866.88,253302.72,99.63,23.3,253379.05,Alpha Real Estate Fund,Northern Trust,Core,Opportunistic,Residential,JPMorgan,Equal Weight,True,2023
244,1,ALLOC00243,Cover,SECID0043,Property Direct,Union Square Offices,TKR043,CUSIP00043,ISIN000043,2024-11-01,2024-11-02,5564.15,412.17,1.0736,2293375.71,292.23,2293603.32,5564.15,2293375.71,292.23,64.62,2293603.32,Alpha Real Estate Fund,Northern Trust,Opportunistic,Core Plus,Commercial,JPMorgan,Pro-Rata,False,2024
245,1,ALLOC00244,Short,SECID0044,Mortgage Bond,Union Square Offices,TKR044,CUSIP00044,ISIN000044,2025-02-05,2025-02-08,11787.61,385.37,0.966,4542591.27,385.99,4542856.79,11787.61,4542591.27,385.99,120.47,4542856.79,Beacon Property Trust,State Street,Opportunistic,Opportunistic,Residential,Citi,Pro-Rata,True,2025
246,1,ALLOC00245,Cover,SECID0045,Property Direct,Riverside Logistics Park,TKR045,CUSIP00045,ISIN000045,2023-08-28,2023-08-29,6534.42,449.02,0.9104,2934085.27,255.85,2934250.38,6534.42,2934085.27,255.85,90.74,2934250.38,Evergreen REIT Fund,State Street,Opportunistic,Core,Mixed Use,Barclays,Equal Weight,False,2023
247,1,ALLOC00246,Short,SECID0046,Real Estate Debt,Granite Business Center,TKR046,CUSIP00046,ISIN000046,2024-05-27,2024-05-30,6407.74,48.32,1.0211,309622.0,106.95,309691.56,6407.74,309622.0,106.95,37.39,309691.56,Evergreen REIT Fund,BNY Mellon,Core,Value Add,Residential,Citi,Custom,False,2024
248,1,ALLOC00247,Sell,SECID0047,Mortgage Bond,Cedar Heights Residences,TKR047,CUSIP00047,ISIN000047,2023-01-28,2023-01-30,17121.91,387.66,0.9692,6637479.63,212.04,6637566.36,17121.91,6637479.63,212.04,125.31,6637566.36,Beacon Property Trust,Northern Trust,Core Plus,Opportunistic,Mixed Use,JPMorgan,Equal Weight,True,2023
249,1,ALLOC00248,Buy,SECID0048,Property Direct,Lakeside Retail Center,TKR048,CUSIP00048,ISIN000048,2023-10-10,2023-10-12,1972.76,190.75,0.9508,376303.97,460.78,376641.43,1972.76,376303.97,460.78,123.32,376641.43,Delta Urban Holdings,State Street,Value Add,Value Add,Residential,Citi,Pro-Rata,False,2023
250,1,ALLOC00249,Short,SECID0049,REIT Equity,Maple Grove Apartments,TKR049,CUSIP00049,ISIN000049,2025-11-15,2025-11-17,3558.04,377.47,1.0295,1343053.36,272.79,1343300.89,3558.04,1343053.36,272.79,25.26,1343300.89,Beacon Property Trust,State Street,Core Plus,Core,Residential,Goldman Sachs,Custom,True,2025
251,1,ALLOC00250,Short,SECID0000,Real Estate Debt,Cedar Heights Residences,TKR000,CUSIP00000,ISIN000000,2024-02-28,2024-03-02,5621.82,427.76,1.031,2404789.72,368.73,2405088.58,5621.82,2404789.72,368.73,69.87,2405088.58,Evergreen REIT Fund,State Street,Core,Core,Residential,Goldman Sachs,Pro-Rata,True,2024
252,1,ALLOC00251,Buy,SECID0001,Property Direct,Riverside Logistics Park,TKR001,CUSIP00001,ISIN000001,2025-05-03,2025-05-04,8923.64,145.01,0.9397,1294017.04,252.73,1294231.04,8923.64,1294017.04,252.73,38.73,1294231.04,Evergreen REIT Fund,BNY Mellon,Core Plus,Value Add,Mixed Use,Citi,Equal Weight,True,2025
253,1,ALLOC00252,Buy,SECID0002,Real Estate Debt,Skyline Tower,TKR002,CUSIP00002,ISIN000002,2025-08-03,2025-08-04,18368.42,99.43,0.9173,1826372.0,158.75,1826403.56,18368.42,1826372.0,158.75,127.19,1826403.56,Beacon Property Trust,Northern Trust,Value Add,Core,Residential,Morgan Stanley,Custom,True,2025
254,1,ALLOC00253,Sell,SECID0003,Real Estate Debt,Riverside Logistics Park,TKR003,CUSIP00003,ISIN000003,2025-12-05,2025-12-07,1161.37,355.9,0.9356,413331.58,70.21,413335.26,1161.37,413331.58,70.21,66.53,413335.26,Beacon Property Trust,State Street,Value Add,Value Add,Mixed Use,JPMorgan,Pro-Rata,False,2025
255,1,ALLOC00254,Cover,SECID0004,Real Estate Debt,Union Square Offices,TKR004,CUSIP00004,ISIN000004,2024-10-12,2024-10-14,15470.17,266.29,1.0659,4119551.57,343.52,4119856.85,15470.17,4119551.57,343.52,38.24,4119856.85,Delta Urban Holdings,BNY Mellon,Value Add,Opportunistic,Industrial,Citi,Equal Weight,False,2024
256,1,ALLOC00255,Sell,SECID0005,Mortgage Bond,Maple Grove Apartments,TKR005,CUSIP00005,ISIN000005,2023-09-25,2023-09-26,5238.46,239.17,0.9063,1252882.48,57.65,1252806.76,5238.46,1252882.48,57.65,133.37,1252806.76,Delta Urban Holdings,Northern Trust,Value Add,Value Add,Mixed Use,Citi,Pro-Rata,False,2023
257,1,ALLOC00256,Buy,SECID0006,Real Estate Debt,Cedar Heights Residences,TKR006,CUSIP00006,ISIN000006,2025-02-21,2025-02-23,17399.65,13.87,0.9843,241333.15,167.36,241369.17,17399.65,241333.15,167.36,131.34,241369.17,Cedar Income Partners,State Street,Core,Opportunistic,Residential,Barclays,Equal Weight,False,2025
258,1,ALLOC00257,Cover,SECID0007,Mortgage Bond,Riverside Logistics Park,TKR007,CUSIP00007,ISIN000007,2025-10-23,2025-10-25,14646.0,242.05,0.9487,3545064.3,361.69,3545303.81,14646.0,3545064.3,361.69,122.18,3545303.81,Alpha Real Estate Fund,State Street,Core Plus,Core,Mixed Use,JPMorgan,Equal Weight,False,2025
259,1,ALLOC00258,Sell,SECID0008,Real Estate Debt,Cedar Heights Residences,TKR008,CUSIP00008,ISIN000008,2025-01-06,2025-01-09,3411.06,157.29,1.0194,536525.63,348.82,536767.25,3411.06,536525.63,348.82,107.2,536767.25,Alpha Real Estate Fund,State Street,Value Add,Opportunistic,Industrial,Barclays,Custom,True,2025
260,1,ALLOC00259,Cover,SECID0009,REIT Equity,Union Square Offices,TKR009,CUSIP00009,ISIN000009,2024-01-22,2024-01-23,4088.09,94.31,0.9615,385547.77,92.3,385467.81,4088.09,385547.77,92.3,172.26,385467.81,Beacon Property Trust,Northern Trust,Value Add,Core Plus,Mixed Use,Morgan Stanley,Custom,True,2024
261,1,ALLOC00260,Buy,SECID0010,Mortgage Bond,Maple Grove Apartments,TKR010,CUSIP00010,ISIN000010,2024-09-22,2024-09-24,14005.72,457.29,1.0337,6404675.7,415.67,6404948.66,14005.72,6404675.7,415.67,142.71,6404948.66,Cedar Income Partners,State Street,Core,Value Add,Industrial,Barclays,Equal Weight,False,2024
262,1,ALLOC00261,Sell,SECID0011,Property Direct,Cedar Heights Residences,TKR011,CUSIP00011,ISIN000011,2025-02-12,2025-02-14,13430.55,485.41,0.9054,6519323.28,442.79,6519726.33,13430.55,6519323.28,442.79,39.74,6519726.33,Cedar Income Partners,Northern Trust,Core Plus,Core,Residential,Morgan Stanley,Pro-Rata,False,2025
263,1,ALLOC00262,Cover,SECID0012,Mortgage Bond,Skyline Tower,TKR012,CUSIP00012,ISIN000012,2023-01-07,2023-01-09,8764.47,176.4,1.0308,1546052.51,212.86,1546204.8,8764.47,1546052.51,212.86,60.57,1546204.8,Cedar Income Partners,BNY Mellon,Opportunistic,Opportunistic,Mixed Use,Citi,Pro-Rata,False,2023
264,1,ALLOC00263,Cover,SECID0013,Mortgage Bond,Skyline Tower,TKR013,CUSIP00013,ISIN000013,2023-06-22,2023-06-25,2117.96,432.61,1.0607,916250.68,6.11,916189.58,2117.96,916250.68,6.11,67.21,916189.58,Delta Urban Holdings,Northern Trust,Core,Core,Residential,JPMorgan,Custom,False,2023
265,1,ALLOC00264,Short,SECID0014,REIT Equity,Maple Grove Apartments,TKR014,CUSIP00014,ISIN000014,2025-11-04,2025-11-07,16161.79,455.02,1.0004,7353937.69,390.5,7354184.35,16161.79,7353937.69,390.5,143.84,7354184.35,Delta Urban Holdings,Northern Trust,Core,Core Plus,Commercial,Goldman Sachs,Custom,False,2025
266,1,ALLOC00265,Cover,SECID0015,Mortgage Bond,Cedar Heights Residences,TKR015,CUSIP00015,ISIN000015,2023-09-27,2023-09-30,14579.81,232.94,0.9097,3396220.94,140.86,3396333.1,14579.81,3396220.94,140.86,28.7,3396333.1,Alpha Real Estate Fund,Northern Trust,Value Add,Value Add,Mixed Use,JPMorgan,Equal Weight,False,2023
267,1,ALLOC00266,Buy,SECID0016,Property Direct,Skyline Tower,TKR016,CUSIP00016,ISIN000016,2023-09-09,2023-09-10,5935.47,214.36,0.9894,1272327.35,148.84,1272464.25,5935.47,1272327.35,148.84,11.94,1272464.25,Evergreen REIT Fund,Northern Trust,Core,Opportunistic,Commercial,Goldman Sachs,Equal Weight,True,2023
268,1,ALLOC00267,Cover,SECID0017,REIT Equity,Harbor Plaza,TKR017,CUSIP00017,ISIN000017,2023-12-05,2023-12-08,9919.66,447.43,0.9691,4438353.47,229.02,4438457.13,9919.66,4438353.47,229.02,125.36,4438457.13,Cedar Income Partners,BNY Mellon,Core Plus,Opportunistic,Residential,Barclays,Equal Weight,True,2023
269,1,ALLOC00268,Buy,SECID0018,Mortgage Bond,Harbor Plaza,TKR018,CUSIP00018,ISIN000018,2024-11-24,2024-11-26,8508.35,20.97,1.0901,178420.1,128.43,178416.22,8508.35,178420.1,128.43,132.31,178416.22,Beacon Property Trust,Northern Trust,Value Add,Value Add,Commercial,Goldman Sachs,Custom,False,2024
270,1,ALLOC00269,Sell,SECID0019,Property Direct,Riverside Logistics Park,TKR019,CUSIP00019,ISIN000019,2023-07-09,2023-07-12,13808.38,101.0,1.0003,1394646.38,22.87,1394586.51,13808.38,1394646.38,22.87,82.74,1394586.51,Alpha Real Estate Fund,BNY Mellon,Opportunistic,Core Plus,Mixed Use,Morgan Stanley,Custom,False,2023
271,1,ALLOC00270,Short,SECID0020,Mortgage Bond,Granite Business Center,TKR020,CUSIP00020,ISIN000020,2024-10-26,2024-10-29,6431.37,118.45,0.9036,761795.78,162.3,761940.65,6431.37,761795.78,162.3,17.43,761940.65,Evergreen REIT Fund,BNY Mellon,Core,Core,Residential,JPMorgan,Custom,False,2024
272,1,ALLOC00271,Cover,SECID0021,REIT Equity,Harbor Plaza,TKR021,CUSIP00021,ISIN000021,2024-08-05,2024-08-07,17101.68,254.5,1.0064,4352377.56,85.01,4352381.51,17101.68,4352377.56,85.01,81.06,4352381.51,Delta Urban Holdings,Northern Trust,Value Add,Core Plus,Commercial,Citi,Custom,False,2024
273,1,ALLOC00272,Cover,SECID0022,REIT Equity,Riverside Logistics Park,TKR022,CUSIP00022,ISIN000022,2024-06-15,2024-06-18,9400.86,86.39,1.017,812140.3,312.13,812337.28,9400.86,812140.3,312.13,115.15,812337.28,Evergreen REIT Fund,Northern Trust,Core,Opportunistic,Mixed Use,Citi,Pro-Rata,False,2024
274,1,ALLOC00273,Cover,SECID0023,Mortgage Bond,Cedar Heights Residences,TKR023,CUSIP00023,ISIN000023,2025-02-04,2025-02-06,4444.28,496.14,1.0141,2204985.08,89.31,2205038.36,4444.28,2204985.08,89.31,36.03,2205038.36,Beacon Property Trust,BNY Mellon,Value Add,Value Add,Industrial,Goldman Sachs,Equal Weight,False,2025
275,1,ALLOC00274,Sell,SECID0024,Real Estate Debt,Granite Business Center,TKR024,CUSIP00024,ISIN000024,2025-09-18,2025-09-20,4579.47,207.94,1.0514,952254.99,143.14,952212.84,4579.47,952254.99,143.14,185.29,952212.84,Cedar Income Partners,State Street,Value Add,Core,Commercial,Goldman Sachs,Custom,False,2025
276,1,ALLOC00275,Cover,SECID0025,REIT Equity,Cedar Heights Residences,TKR025,CUSIP00025,ISIN000025,2024-07-07,2024-07-10,677.92,119.85,1.0219,81248.71,251.68,81479.69,677.92,81248.71,251.68,20.7,81479.69,Evergreen REIT Fund,State Street,Opportunistic,Core,Residential,JPMorgan,Pro-Rata,False,2024
277,1,ALLOC00276,Sell,SECID0026,Property Direct,Maple Grove Apartments,TKR026,CUSIP00026,ISIN000026,2025-09-28,2025-09-29,17021.15,89.08,0.9738,1516244.04,437.33,1516642.2,17021.15,1516244.04,437.33,39.17,1516642.2,Cedar Income Partners,State Street,Core Plus,Opportunistic,Mixed Use,Barclays,Pro-Rata,False,2025
278,1,ALLOC00277,Sell,SECID0027,Mortgage Bond,Harbor Plaza,TKR027,CUSIP00027,ISIN000027,2023-03-15,2023-03-18,12863.45,403.81,1.0676,5194389.74,436.04,5194643.55,12863.45,5194389.74,436.04,182.23,5194643.55,Alpha Real Estate Fund,Northern Trust,Core Plus,Core,Mixed Use,Barclays,Pro-Rata,False,2023
279,1,ALLOC00278,Buy,SECID0028,Property Direct,Granite Business Center,TKR028,CUSIP00028,ISIN000028,2024-12-18,2024-12-19,14344.32,307.42,1.0978,4409730.85,357.38,4409997.72,14344.32,4409730.85,357.38,90.51,4409997.72,Alpha Real Estate Fund,BNY Mellon,Core,Core,Mixed Use,Goldman Sachs,Pro-Rata,True,2024
280,1,ALLOC00279,Cover,SECID0029,Real Estate Debt,Riverside Logistics Park,TKR029,CUSIP00029,ISIN000029,2024-10-25,2024-10-26,14467.68,189.57,1.0313,2742638.1,70.98,2742656.68,14467.68,2742638.1,70.98,52.4,2742656.68,Alpha Real Estate Fund,BNY Mellon,Core Plus,Core,Mixed Use,Morgan Stanley,Custom,False,2024
281,1,ALLOC00280,Sell,SECID0030,Property Direct,Skyline Tower,TKR030,CUSIP00030,ISIN000030,2024-12-15,2024-12-17,15768.74,352.79,1.0136,5563053.78,297.21,5563197.53,15768.74,5563053.78,297.21,153.46,5563197.53,Beacon Property Trust,BNY Mellon,Value Add,Value Add,Industrial,Morgan Stanley,Equal Weight,False,2024
282,1,ALLOC00281,Cover,SECID0031,Property Direct,Union Square Offices,TKR031,CUSIP00031,ISIN000031,2024-12-15,2024-12-18,5968.1,374.43,1.039,2234635.68,73.26,2234646.94,5968.1,2234635.68,73.26,62.0,2234646.94,Alpha Real Estate Fund,State Street,Value Add,Opportunistic,Residential,JPMorgan,Custom,False,2024
283,1,ALLOC00282,Cover,SECID0032,Real Estate Debt,Lakeside Retail Center,TKR032,CUSIP00032,ISIN000032,2024-10-06,2024-10-08,12912.65,297.7,1.0002,3844095.9,261.67,3844278.86,12912.65,3844095.9,261.67,78.71,3844278.86,Beacon Property Trust,BNY Mellon,Core,Core Plus,Residential,JPMorgan,Pro-Rata,False,2024
284,1,ALLOC00283,Buy,SECID0033,Real Estate Debt,Union Square Offices,TKR033,CUSIP00033,ISIN000033,2023-04-05,2023-04-07,12211.96,367.09,0.9239,4482888.4,98.47,4482884.61,12211.96,4482888.4,98.47,102.26,4482884.61,Cedar Income Partners,Northern Trust,Core Plus,Core,Residential,JPMorgan,Equal Weight,True,2023
285,1,ALLOC00284,Sell,SECID0034,Property Direct,Maple Grove Apartments,TKR034,CUSIP00034,ISIN000034,2024-09-18,2024-09-21,10800.81,48.93,1.0596,528483.63,223.32,528599.97,10800.81,528483.63,223.32,106.98,528599.97,Beacon Property Trust,State Street,Core,Opportunistic,Residential,Citi,Custom,False,2024
286,1,ALLOC00285,Sell,SECID0035,Real Estate Debt,Lakeside Retail Center,TKR035,CUSIP00035,ISIN000035,2023-12-07,2023-12-10,16630.78,41.2,1.0806,685188.14,261.28,685432.55,16630.78,685188.14,261.28,16.87,685432.55,Delta Urban Holdings,State Street,Core Plus,Value Add,Residential,Morgan Stanley,Custom,True,2023
287,1,ALLOC00286,Cover,SECID0036,REIT Equity,Lakeside Retail Center,TKR036,CUSIP00036,ISIN000036,2024-02-16,2024-02-17,2087.53,298.79,1.0197,623733.09,149.98,623876.2,2087.53,623733.09,149.98,6.87,623876.2,Beacon Property Trust,Northern Trust,Core,Core Plus,Industrial,Barclays,Equal Weight,False,2024
288,1,ALLOC00287,Sell,SECID0037,Property Direct,Riverside Logistics Park,TKR037,CUSIP00037,ISIN000037,2024-11-06,2024-11-08,10195.13,261.96,1.0903,2670716.25,149.82,2670691.95,10195.13,2670716.25,149.82,174.12,2670691.95,Evergreen REIT Fund,Northern Trust,Value Add,Core,Residential,Morgan Stanley,Custom,True,2024
289,1,ALLOC00288,Cover,SECID0038,Property Direct,Maple Grove Apartments,TKR038,CUSIP00038,ISIN000038,2024-09-16,2024-09-18,3346.3,42.12,0.9864,140946.16,152.32,140913.05,3346.3,140946.16,152.32,185.43,140913.05,Beacon Property Trust,State Street,Opportunistic,Opportunistic,Industrial,Citi,Custom,False,2024
290,1,ALLOC00289,Cover,SECID0039,Real Estate Debt,Maple Grove Apartments,TKR039,CUSIP00039,ISIN000039,2025-08-04,2025-08-07,6071.22,308.67,1.0142,1874003.48,77.3,1874045.28,6071.22,1874003.48,77.3,35.5,1874045.28,Evergreen REIT Fund,Northern Trust,Opportunistic,Value Add,Mixed Use,Citi,Custom,False,2025
291,1,ALLOC00290,Short,SECID0040,Mortgage Bond,Granite Business Center,TKR040,CUSIP00040,ISIN000040,2023-05-16,2023-05-18,7478.74,160.05,1.0453,1196972.34,414.62,1197320.47,7478.74,1196972.34,414.62,66.49,1197320.47,Delta Urban Holdings,State Street,Core,Core Plus,Mixed Use,JPMorgan,Equal Weight,True,2023
292,1,ALLOC00291,Cover,SECID0041,Mortgage Bond,Cedar Heights Residences,TKR041,CUSIP00041,ISIN000041,2024-05-01,2024-05-04,4124.04,334.41,0.9512,1379120.22,416.28,1379526.88,4124.04,1379120.22,416.28,9.62,1379526.88,Evergreen REIT Fund,Northern Trust,Opportunistic,Opportunistic,Mixed Use,JPMorgan,Pro-Rata,True,2024
293,1,ALLOC00292,Cover,SECID0042,Mortgage Bond,Union Square Offices,TKR042,CUSIP00042,ISIN000042,2023-03-11,2023-03-14,9645.69,363.42,0.994,3505436.66,485.57,3505908.26,9645.69,3505436.66,485.57,13.97,3505908.26,Cedar Income Partners,Northern Trust,Core,Core Plus,Residential,Goldman Sachs,Equal Weight,False,2023
294,1,ALLOC00293,Cover,SECID0043,Real Estate Debt,Maple Grove Apartments,TKR043,CUSIP00043,ISIN000043,2024-09-12,2024-09-14,18479.76,64.41,0.9269,1190281.34,374.91,1190587.96,18479.76,1190281.34,374.91,68.29,1190587.96,Evergreen REIT Fund,BNY Mellon,Opportunistic,Core Plus,Mixed Use,Morgan Stanley,Custom,False,2024
295,1,ALLOC00294,Short,SECID0044,Property Direct,Lakeside Retail Center,TKR044,CUSIP00044,ISIN000044,2025-09-27,2025-09-29,13822.45,78.83,1.054,1089623.73,435.36,1089917.74,13822.45,1089623.73,435.36,141.35,1089917.74,Beacon Property Trust,State Street,Value Add,Core,Commercial,Barclays,Custom,False,2025
296,1,ALLOC00295,Cover,SECID0045,Mortgage Bond,Skyline Tower,TKR045,CUSIP00045,ISIN000045,2023-11-23,2023-11-25,5181.62,376.35,0.9046,1950102.69,59.6,1950077.19,5181.62,1950102.69,59.6,85.1,1950077.19,Evergreen REIT Fund,State Street,Value Add,Core Plus,Mixed Use,Goldman Sachs,Equal Weight,False,2023
297,1,ALLOC00296,Buy,SECID0046,Real Estate Debt,Harbor Plaza,TKR046,CUSIP00046,ISIN000046,2025-08-10,2025-08-13,6741.68,42.88,0.9151,289083.24,46.07,289015.44,6741.68,289083.24,46.07,113.87,289015.44,Evergreen REIT Fund,BNY Mellon,Opportunistic,Core Plus,Mixed Use,JPMorgan,Custom,False,2025
298,1,ALLOC00297,Cover,SECID0047,REIT Equity,Granite Business Center,TKR047,CUSIP00047,ISIN000047,2025-03-21,2025-03-23,1553.21,327.44,0.968,508583.08,263.86,508706.89,1553.21,508583.08,263.86,140.05,508706.89,Evergreen REIT Fund,BNY Mellon,Core Plus,Core,Residential,Goldman Sachs,Pro-Rata,False,2025
299,1,ALLOC00298,Short,SECID0048,Real Estate Debt,Union Square Offices,TKR048,CUSIP00048,ISIN000048,2024-03-09,2024-03-10,11729.09,386.21,1.0065,4529891.85,326.81,4530174.6,11729.09,4529891.85,326.81,44.06,4530174.6,Beacon Property Trust,State Street,Value Add,Opportunistic,Residential,Goldman Sachs,Equal Weight,True,2024
300,1,ALLOC00299,Cover,SECID0049,Property Direct,Union Square Offices,TKR049,CUSIP00049,ISIN000049,2023-09-12,2023-09-13,6616.47,164.51,0.946,1088475.48,104.4,1088515.81,6616.47,1088475.48,104.4,64.07,1088515.81,Beacon Property Trust,BNY Mellon,Core Plus,Opportunistic,Mixed Use,Goldman Sachs,Custom,True,2023
301,1,ALLOC00300,Buy,SECID0000,REIT Equity,Maple Grove Apartments,TKR000,CUSIP00000,ISIN000000,2024-12-28,2024-12-31,4250.83,34.12,0.9877,145038.32,99.32,144982.3,4250.83,145038.32,99.32,155.34,144982.3,Evergreen REIT Fund,Northern Trust,Core Plus,Opportunistic,Commercial,Goldman Sachs,Custom,False,2024
302,1,ALLOC00301,Cover,SECID0001,REIT Equity,Skyline Tower,TKR001,CUSIP00001,ISIN000001,2025-06-14,2025-06-15,4285.52,54.49,1.0014,233517.98,238.99,233652.77,4285.52,233517.98,238.99,104.2,233652.77,Delta Urban Holdings,BNY Mellon,Core,Core Plus,Industrial,JPMorgan,Custom,True,2025
303,1,ALLOC00302,Short,SECID0002,Property Direct,Skyline Tower,TKR002,CUSIP00002,ISIN000002,2024-11-10,2024-11-11,19994.16,51.38,1.0287,1027299.94,194.84,1027397.86,19994.16,1027299.94,194.84,96.92,1027397.86,Beacon Property Trust,State Street,Opportunistic,Core Plus,Commercial,Citi,Pro-Rata,True,2024
304,1,ALLOC00303,Cover,SECID0003,Real Estate Debt,Granite Business Center,TKR003,CUSIP00003,ISIN000003,2025-08-25,2025-08-26,1317.51,403.17,1.0733,531180.51,330.48,531433.51,1317.51,531180.51,330.48,77.48,531433.51,Beacon Property Trust,State Street,Opportunistic,Opportunistic,Industrial,Goldman Sachs,Pro-Rata,True,2025
305,1,ALLOC00304,Short,SECID0004,REIT Equity,Lakeside Retail Center,TKR004,CUSIP00004,ISIN000004,2024-04-10,2024-04-12,12543.72,455.4,0.953,5712410.09,160.54,5712412.89,12543.72,5712410.09,160.54,157.74,5712412.89,Alpha Real Estate Fund,Northern Trust,Opportunistic,Core,Residential,Citi,Custom,True,2024
306,1,ALLOC00305,Cover,SECID0005,Mortgage Bond,Maple Grove Apartments,TKR005,CUSIP00005,ISIN000005,2023-02-01,2023-02-03,17954.06,55.14,1.0976,989986.87,56.21,989945.32,17954.06,989986.87,56.21,97.76,989945.32,Evergreen REIT Fund,Northern Trust,Core Plus,Value Add,Mixed Use,Barclays,Custom,True,2023
307,1,ALLOC00306,Sell,SECID0006,Real Estate Debt,Union Square Offices,TKR006,CUSIP00006,ISIN000006,2024-11-18,2024-11-20,19142.42,337.53,0.9193,6461141.02,246.4,6461220.36,19142.42,6461141.02,246.4,167.06,6461220.36,Evergreen REIT Fund,State Street,Opportunistic,Opportunistic,Residential,Goldman Sachs,Equal Weight,False,2024
